event_id,device_id,timestamp,temperature,humidity,battery,status,source
evt_20260516_133709491312,sensor_aula_01,2026-05-16T13:37:09,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133712516552,sensor_aula_01,2026-05-16T13:37:12,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133715540577,sensor_aula_01,2026-05-16T13:37:15,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133718565957,sensor_aula_01,2026-05-16T13:37:18,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133721590345,sensor_aula_01,2026-05-16T13:37:21,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133724614914,sensor_aula_01,2026-05-16T13:37:24,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133727639753,sensor_aula_01,2026-05-16T13:37:27,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133730664946,sensor_aula_01,2026-05-16T13:37:30,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133733689580,sensor_aula_01,2026-05-16T13:37:33,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133736714120,sensor_aula_01,2026-05-16T13:37:36,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133739739499,sensor_aula_01,2026-05-16T13:37:39,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133742764801,sensor_aula_01,2026-05-16T13:37:42,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133745788459,sensor_aula_01,2026-05-16T13:37:45,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133748813610,sensor_aula_01,2026-05-16T13:37:48,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133751838879,sensor_aula_01,2026-05-16T13:37:51,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133754862317,sensor_aula_01,2026-05-16T13:37:54,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133757887672,sensor_aula_01,2026-05-16T13:37:57,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133800912666,sensor_aula_01,2026-05-16T13:38:00,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133803936979,sensor_aula_01,2026-05-16T13:38:03,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133806962651,sensor_aula_01,2026-05-16T13:38:06,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133809986469,sensor_aula_01,2026-05-16T13:38:09,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133813012022,sensor_aula_01,2026-05-16T13:38:13,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133816036704,sensor_aula_01,2026-05-16T13:38:16,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133819060968,sensor_aula_01,2026-05-16T13:38:19,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133822085964,sensor_aula_01,2026-05-16T13:38:22,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133825110493,sensor_aula_01,2026-05-16T13:38:25,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133828135491,sensor_aula_01,2026-05-16T13:38:28,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133831159988,sensor_aula_01,2026-05-16T13:38:31,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133834185215,sensor_aula_01,2026-05-16T13:38:34,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133837209846,sensor_aula_01,2026-05-16T13:38:37,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133840234322,sensor_aula_01,2026-05-16T13:38:40,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133843259283,sensor_aula_01,2026-05-16T13:38:43,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133846284390,sensor_aula_01,2026-05-16T13:38:46,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133849308849,sensor_aula_01,2026-05-16T13:38:49,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_133852333491,sensor_aula_01,2026-05-16T13:38:52,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133855358219,sensor_aula_01,2026-05-16T13:38:55,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133858382787,sensor_aula_01,2026-05-16T13:38:58,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133901407978,sensor_aula_01,2026-05-16T13:39:01,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133904431984,sensor_aula_01,2026-05-16T13:39:04,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133907457037,sensor_aula_01,2026-05-16T13:39:07,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133910481682,sensor_aula_01,2026-05-16T13:39:10,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133913506473,sensor_aula_01,2026-05-16T13:39:13,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133916531492,sensor_aula_01,2026-05-16T13:39:16,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133919556334,sensor_aula_01,2026-05-16T13:39:19,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133922581143,sensor_aula_01,2026-05-16T13:39:22,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133925605984,sensor_aula_01,2026-05-16T13:39:25,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133928630519,sensor_aula_01,2026-05-16T13:39:28,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133931655624,sensor_aula_01,2026-05-16T13:39:31,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_133934680012,sensor_aula_01,2026-05-16T13:39:34,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133937704854,sensor_aula_01,2026-05-16T13:39:37,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133940729888,sensor_aula_01,2026-05-16T13:39:40,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133943755051,sensor_aula_01,2026-05-16T13:39:43,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133946780088,sensor_aula_01,2026-05-16T13:39:46,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133949804469,sensor_aula_01,2026-05-16T13:39:49,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133952828552,sensor_aula_01,2026-05-16T13:39:52,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133955854035,sensor_aula_01,2026-05-16T13:39:55,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_133958878040,sensor_aula_01,2026-05-16T13:39:58,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134001902597,sensor_aula_01,2026-05-16T13:40:01,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134004927652,sensor_aula_01,2026-05-16T13:40:04,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134007952585,sensor_aula_01,2026-05-16T13:40:07,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134010977535,sensor_aula_01,2026-05-16T13:40:10,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134014001884,sensor_aula_01,2026-05-16T13:40:14,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134017027105,sensor_aula_01,2026-05-16T13:40:17,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134020051818,sensor_aula_01,2026-05-16T13:40:20,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134023076752,sensor_aula_01,2026-05-16T13:40:23,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134026101264,sensor_aula_01,2026-05-16T13:40:26,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134029126534,sensor_aula_01,2026-05-16T13:40:29,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134032150509,sensor_aula_01,2026-05-16T13:40:32,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134035175477,sensor_aula_01,2026-05-16T13:40:35,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134038200404,sensor_aula_01,2026-05-16T13:40:38,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134041225748,sensor_aula_01,2026-05-16T13:40:41,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134044249867,sensor_aula_01,2026-05-16T13:40:44,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134047274736,sensor_aula_01,2026-05-16T13:40:47,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134050299735,sensor_aula_01,2026-05-16T13:40:50,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134053324519,sensor_aula_01,2026-05-16T13:40:53,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134056348859,sensor_aula_01,2026-05-16T13:40:56,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134059373590,sensor_aula_01,2026-05-16T13:40:59,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134102398218,sensor_aula_01,2026-05-16T13:41:02,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134105422983,sensor_aula_01,2026-05-16T13:41:05,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134108447889,sensor_aula_01,2026-05-16T13:41:08,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134111473151,sensor_aula_01,2026-05-16T13:41:11,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134114497411,sensor_aula_01,2026-05-16T13:41:14,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134117522777,sensor_aula_01,2026-05-16T13:41:17,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134120547464,sensor_aula_01,2026-05-16T13:41:20,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134123572325,sensor_aula_01,2026-05-16T13:41:23,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134126597110,sensor_aula_01,2026-05-16T13:41:26,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134129621444,sensor_aula_01,2026-05-16T13:41:29,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134132646824,sensor_aula_01,2026-05-16T13:41:32,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134135671474,sensor_aula_01,2026-05-16T13:41:35,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134138695673,sensor_aula_01,2026-05-16T13:41:38,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134141720413,sensor_aula_01,2026-05-16T13:41:41,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134144746683,sensor_aula_01,2026-05-16T13:41:44,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134147770437,sensor_aula_01,2026-05-16T13:41:47,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134150795648,sensor_aula_01,2026-05-16T13:41:50,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134153820023,sensor_aula_01,2026-05-16T13:41:53,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134156845214,sensor_aula_01,2026-05-16T13:41:56,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134159870121,sensor_aula_01,2026-05-16T13:41:59,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134202894472,sensor_aula_01,2026-05-16T13:42:02,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134205919947,sensor_aula_01,2026-05-16T13:42:05,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134208943857,sensor_aula_01,2026-05-16T13:42:08,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134211968851,sensor_aula_01,2026-05-16T13:42:11,22.40,21.00,100.00,OK,arduino_serial
evt_20260516_134214993907,sensor_aula_01,2026-05-16T13:42:14,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134218018641,sensor_aula_01,2026-05-16T13:42:18,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134221043405,sensor_aula_01,2026-05-16T13:42:21,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134224068186,sensor_aula_01,2026-05-16T13:42:24,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134227092528,sensor_aula_01,2026-05-16T13:42:27,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134230118372,sensor_aula_01,2026-05-16T13:42:30,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134233142475,sensor_aula_01,2026-05-16T13:42:33,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134236167690,sensor_aula_01,2026-05-16T13:42:36,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134239192346,sensor_aula_01,2026-05-16T13:42:39,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134242217138,sensor_aula_01,2026-05-16T13:42:42,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134245242051,sensor_aula_01,2026-05-16T13:42:45,22.50,21.00,100.00,OK,arduino_serial
evt_20260516_134248266845,sensor_aula_01,2026-05-16T13:42:48,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134251291599,sensor_aula_01,2026-05-16T13:42:51,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134254315602,sensor_aula_01,2026-05-16T13:42:54,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134257342035,sensor_aula_01,2026-05-16T13:42:57,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134300365658,sensor_aula_01,2026-05-16T13:43:00,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134303390232,sensor_aula_01,2026-05-16T13:43:03,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134306415077,sensor_aula_01,2026-05-16T13:43:06,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134309440145,sensor_aula_01,2026-05-16T13:43:09,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134312465037,sensor_aula_01,2026-05-16T13:43:12,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134315489792,sensor_aula_01,2026-05-16T13:43:15,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134318514288,sensor_aula_01,2026-05-16T13:43:18,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134321538975,sensor_aula_01,2026-05-16T13:43:21,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134324564258,sensor_aula_01,2026-05-16T13:43:24,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134327588620,sensor_aula_01,2026-05-16T13:43:27,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134330613740,sensor_aula_01,2026-05-16T13:43:30,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134333638637,sensor_aula_01,2026-05-16T13:43:33,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134336663139,sensor_aula_01,2026-05-16T13:43:36,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134339689017,sensor_aula_01,2026-05-16T13:43:39,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134342713058,sensor_aula_01,2026-05-16T13:43:42,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134345737606,sensor_aula_01,2026-05-16T13:43:45,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134348763117,sensor_aula_01,2026-05-16T13:43:48,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134351787363,sensor_aula_01,2026-05-16T13:43:51,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134354812640,sensor_aula_01,2026-05-16T13:43:54,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134357836845,sensor_aula_01,2026-05-16T13:43:57,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134400861495,sensor_aula_01,2026-05-16T13:44:00,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134403886694,sensor_aula_01,2026-05-16T13:44:03,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134406911596,sensor_aula_01,2026-05-16T13:44:06,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134409936239,sensor_aula_01,2026-05-16T13:44:09,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134412960872,sensor_aula_01,2026-05-16T13:44:12,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134415985687,sensor_aula_01,2026-05-16T13:44:15,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134419011016,sensor_aula_01,2026-05-16T13:44:19,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134422035835,sensor_aula_01,2026-05-16T13:44:22,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134425060253,sensor_aula_01,2026-05-16T13:44:25,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134428085247,sensor_aula_01,2026-05-16T13:44:28,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134431109793,sensor_aula_01,2026-05-16T13:44:31,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134434134543,sensor_aula_01,2026-05-16T13:44:34,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134437159498,sensor_aula_01,2026-05-16T13:44:37,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134440184538,sensor_aula_01,2026-05-16T13:44:40,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134443208858,sensor_aula_01,2026-05-16T13:44:43,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134446234536,sensor_aula_01,2026-05-16T13:44:46,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134449258558,sensor_aula_01,2026-05-16T13:44:49,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134452283470,sensor_aula_01,2026-05-16T13:44:52,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134455308456,sensor_aula_01,2026-05-16T13:44:55,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134458333127,sensor_aula_01,2026-05-16T13:44:58,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134501357813,sensor_aula_01,2026-05-16T13:45:01,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134504382788,sensor_aula_01,2026-05-16T13:45:04,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134507407075,sensor_aula_01,2026-05-16T13:45:07,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134510432030,sensor_aula_01,2026-05-16T13:45:10,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134513456815,sensor_aula_01,2026-05-16T13:45:13,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134516481888,sensor_aula_01,2026-05-16T13:45:16,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134519506493,sensor_aula_01,2026-05-16T13:45:19,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134522531492,sensor_aula_01,2026-05-16T13:45:22,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134525555892,sensor_aula_01,2026-05-16T13:45:25,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134528581374,sensor_aula_01,2026-05-16T13:45:28,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134531605973,sensor_aula_01,2026-05-16T13:45:31,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134534631551,sensor_aula_01,2026-05-16T13:45:34,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134537655130,sensor_aula_01,2026-05-16T13:45:37,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134540680940,sensor_aula_01,2026-05-16T13:45:40,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134543704808,sensor_aula_01,2026-05-16T13:45:43,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134546729770,sensor_aula_01,2026-05-16T13:45:46,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134549754727,sensor_aula_01,2026-05-16T13:45:49,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134552779364,sensor_aula_01,2026-05-16T13:45:52,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134555804127,sensor_aula_01,2026-05-16T13:45:55,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134558828900,sensor_aula_01,2026-05-16T13:45:58,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134601854297,sensor_aula_01,2026-05-16T13:46:01,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134604878667,sensor_aula_01,2026-05-16T13:46:04,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134607903190,sensor_aula_01,2026-05-16T13:46:07,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134610928256,sensor_aula_01,2026-05-16T13:46:10,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134613953056,sensor_aula_01,2026-05-16T13:46:13,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134616977957,sensor_aula_01,2026-05-16T13:46:16,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134620002293,sensor_aula_01,2026-05-16T13:46:20,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134623027309,sensor_aula_01,2026-05-16T13:46:23,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134626052306,sensor_aula_01,2026-05-16T13:46:26,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134629077228,sensor_aula_01,2026-05-16T13:46:29,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134632101448,sensor_aula_01,2026-05-16T13:46:32,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134635127081,sensor_aula_01,2026-05-16T13:46:35,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134638152097,sensor_aula_01,2026-05-16T13:46:38,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134641176575,sensor_aula_01,2026-05-16T13:46:41,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134644200999,sensor_aula_01,2026-05-16T13:46:44,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134647225775,sensor_aula_01,2026-05-16T13:46:47,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134650250379,sensor_aula_01,2026-05-16T13:46:50,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134653275846,sensor_aula_01,2026-05-16T13:46:53,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134656300203,sensor_aula_01,2026-05-16T13:46:56,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134659325559,sensor_aula_01,2026-05-16T13:46:59,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134702349877,sensor_aula_01,2026-05-16T13:47:02,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134705374658,sensor_aula_01,2026-05-16T13:47:05,22.60,21.00,100.00,OK,arduino_serial
evt_20260516_134708399072,sensor_aula_01,2026-05-16T13:47:08,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134711424486,sensor_aula_01,2026-05-16T13:47:11,22.70,21.00,100.00,OK,arduino_serial
evt_20260516_134714448990,sensor_aula_01,2026-05-16T13:47:14,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134717474536,sensor_aula_01,2026-05-16T13:47:17,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134720498742,sensor_aula_01,2026-05-16T13:47:20,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134723523548,sensor_aula_01,2026-05-16T13:47:23,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134726548287,sensor_aula_01,2026-05-16T13:47:26,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134729572665,sensor_aula_01,2026-05-16T13:47:29,22.60,20.00,100.00,OK,arduino_serial
evt_20260516_134732598106,sensor_aula_01,2026-05-16T13:47:32,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134735622449,sensor_aula_01,2026-05-16T13:47:35,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134738647444,sensor_aula_01,2026-05-16T13:47:38,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134741672294,sensor_aula_01,2026-05-16T13:47:41,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134744696986,sensor_aula_01,2026-05-16T13:47:44,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134747722054,sensor_aula_01,2026-05-16T13:47:47,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134750746933,sensor_aula_01,2026-05-16T13:47:50,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134753770954,sensor_aula_01,2026-05-16T13:47:53,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134756796071,sensor_aula_01,2026-05-16T13:47:56,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134759820594,sensor_aula_01,2026-05-16T13:47:59,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134802845736,sensor_aula_01,2026-05-16T13:48:02,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134805870506,sensor_aula_01,2026-05-16T13:48:05,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134808895245,sensor_aula_01,2026-05-16T13:48:08,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134811920035,sensor_aula_01,2026-05-16T13:48:11,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134814945081,sensor_aula_01,2026-05-16T13:48:14,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134817969974,sensor_aula_01,2026-05-16T13:48:17,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134820994346,sensor_aula_01,2026-05-16T13:48:20,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134824019351,sensor_aula_01,2026-05-16T13:48:24,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134827045081,sensor_aula_01,2026-05-16T13:48:27,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134830069220,sensor_aula_01,2026-05-16T13:48:30,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134833093928,sensor_aula_01,2026-05-16T13:48:33,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134836118472,sensor_aula_01,2026-05-16T13:48:36,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134839143752,sensor_aula_01,2026-05-16T13:48:39,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134842168622,sensor_aula_01,2026-05-16T13:48:42,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134845193321,sensor_aula_01,2026-05-16T13:48:45,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134848218145,sensor_aula_01,2026-05-16T13:48:48,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134851242550,sensor_aula_01,2026-05-16T13:48:51,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134854267041,sensor_aula_01,2026-05-16T13:48:54,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134857292253,sensor_aula_01,2026-05-16T13:48:57,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134900317132,sensor_aula_01,2026-05-16T13:49:00,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134903341769,sensor_aula_01,2026-05-16T13:49:03,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134906366949,sensor_aula_01,2026-05-16T13:49:06,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134909391366,sensor_aula_01,2026-05-16T13:49:09,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134912416373,sensor_aula_01,2026-05-16T13:49:12,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134915440858,sensor_aula_01,2026-05-16T13:49:15,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134918465503,sensor_aula_01,2026-05-16T13:49:18,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134921490836,sensor_aula_01,2026-05-16T13:49:21,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134924515322,sensor_aula_01,2026-05-16T13:49:24,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134927540807,sensor_aula_01,2026-05-16T13:49:27,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134930564713,sensor_aula_01,2026-05-16T13:49:30,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134933589788,sensor_aula_01,2026-05-16T13:49:33,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134936614709,sensor_aula_01,2026-05-16T13:49:36,22.70,20.00,100.00,OK,arduino_serial
evt_20260516_134939639809,sensor_aula_01,2026-05-16T13:49:39,22.70,20.00,100.00,OK,arduino_serial
